location_id,guest_user_available,name,description,area,rating,category,category_name,category_resource,latitude,longitude,coordinates,website,address,phone,reviews,medias,media_urls,favorite_locations,updatedAt,Country,Geocode cache
recIcbPNszkocutRN,,Ceypetco Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.4915779,79.7985409,"7.4915779,79.7985409",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recID8d0fxf1kbRCz,,Kanna Motors Trinco,Trinco mechanic Phone Number - +94 772 190 229,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,8.607834,81.2166745,"8.607834,81.2166745",,,94 712 435 885,,,,,30/9/2025 3:22pm,Sri Lanka,
recIdfz0ToKvquJWt,,Dunsinane Falls,"As Dunsinane Falls are located between 2 tea estates, Dunsinan and Shin, in the Nuwara Eliya District, it is sometimes referred to as Dunsinance Shine falls. The source of the falls is from a tributary of the Kotmale Oya River known as Pundalu Oya.",Macchanu - Zone 2,3,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,7.00604320,80.68811380,"7.00604320,80.68811380",,,,,"4959,4960","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIdfz0ToKvquJWt_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIdfz0ToKvquJWt_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reciDhvNJzvoxrDm6,,FEEL Villa,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,6.561024,79.9674,"6.561024,79.9674",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recifssKMuuNOT213,,Repair shop ( 3wheel repair),"No name or mobile number as this place was found with the help of a local helper and he says the garage is at this location.

Helper name is Dinesh and is on the list close to this shop

Dinesh - 077-662-0794",,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.308269,79.9514484,"7.308269,79.9514484",,,(077) 662-0794,,,,,30/9/2025 3:22pm,Sri Lanka,
recigNnAXugr5QCs0,,Waasala Leisure Anuradhapura,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,8.3335875,80.415992,"8.3335875,80.415992",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIguA7JFgDKyskT,checked,Snake Farm Matara,"More of a temporary home for non-venomous snakes caught in the area than an actual snake farm, the Snake Farm at Matara still has between 20 and 40 snakes on any given day and photo ops with them can easily be arranged.",Makara - Zone 1,4,UniqueExperiences,Unique Experiences,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Unique%20Experiences_7m9kzpak7.png?updatedAt=1728630071808,6.03531170,80.48331720,"6.03531170,80.48331720",,,,,"4961,4962","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIguA7JFgDKyskT_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIguA7JFgDKyskT_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recih33a7PtAuxmxE,,CO-OP Fuel Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.0278507,80.2180361,"6.0278507,80.2180361",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIhIIzmnaQx4Z9U,,CEYPETCO Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.8805669,79.8998586,"6.8805669,79.8998586",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIhkOVin5GOiaKd,,GKS Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.8903438,80.5982053,"6.8903438,80.5982053",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIHPMgKhUqRBmGq,,Kudagala (Punchi Sigiriya) Archaeological Ruins,"The rock formation at Kudagala resembles that of the larger Sigiriya and so when frescoes were found in caves there, similar to the ones at Sigiriya, the site became known as Punchi Sigiriya or Kuda (small) Sigiriya.",Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.68156400,81.09759400,"7.68156400,81.09759400",,,,,"4953,4954","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIHPMgKhUqRBmGq_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIHPMgKhUqRBmGq_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reciibC3DKJY2qiXo,,Sri Nilagiri Purana Rajamaha Viharaya,Built around the middle of the 3rd century BC Sri Nilagiri Purana Rajamaha Viharaya is known to be the home of that periods mural artists and their families. Rajamaha Viharaya wanted these artists close to hand and so he gifted them land nearby him.,Makara - Zone 1,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.77819140,80.53564590,"7.77819140,80.53564590",,,,,"5662,5663","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciibC3DKJY2qiXo_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciibC3DKJY2qiXo_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reciIfcS9oi6GlHVH,,YoYo Surf Hostel-Ahangama,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,5.9665311,80.3787208,"5.9665311,80.3787208",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIiMubGIzInSCQ4,,,,,,,,,,,",",,,,,,,,26/9/2025 11:03am,Cambodia,
recIipCvBHOjXAr9R,,Duminda,A helper will visit the customer's location in the area,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.1315141,80.1169845,"6.1315141,80.1169845",,,777905675,,,,,30/9/2025 3:22pm,Sri Lanka,
recIIrwN1ykF9u6Wn,,Fuel Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.5479863,79.972541,"6.5479863,79.972541",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recILHgXIikzEhj3U,,CEYPETCO Lanka Fuel Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.9349395,79.865922,"6.9349395,79.865922",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIlmNoHKmbPigFH,,Dowa Raja Maha Viharaya,All that can be seen of the Dowa Raja Maha Viharaya from the road is what remains of a stupa but carved beneath the stupa is a 38 foot high Buddha Statue. The temple itself also has some secrets as in a cave behind the image house is a tunnel which is said to be 11kms long connecting it to 2 other temples.,Makara - Zone 1,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.85631040,81.02225600,"6.85631040,81.02225600",,,,,"4963,5664","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIlmNoHKmbPigFH_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recilmnohkmbpigfh_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recilUtRCAg46ExVE,,SK Ruhunu Service Center, Phone Number - 712454006,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.037811,80.2764921,"6.037811,80.2764921",,,716108836,,,,,30/9/2025 3:22pm,Sri Lanka,
recIlwAXdFAvAMyvC,,Pradeep Motors,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.942417,80.7772324,"6.942417,80.7772324",,,052 2 222 012 ,,,,,30/9/2025 3:22pm,Sri Lanka,
recim3Osvz5sFHblQ,,Katragama Kiri Vehera,"Katragama is said to be one of the 16 places visited by Buddha during his 3 trips to Sri Lanka and the Kiri Vehera is supposed to have been built on the spot where he used to meditate. Although called Katragama today, it started as a village named Kajara-Gama in the 6th century BC.",Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.42399939,81.33233319,"6.42399939,81.33233319",,,,,"5665,5666","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recim3Osvz5sFHblQ_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recim3Osvz5sFHblQ_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recIM5nkK69AJahT8,,Ranasinghe Motors, Phone Number - 773226502,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.6074756,80.6011897,"6.6074756,80.6011897",,,452270773,,,,,30/9/2025 3:22pm,Sri Lanka,
recimWaOc3Si8cxlo,,Mount Lavinia Hotel,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,6.8331606,79.8619572,"6.8331606,79.8619572",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recioBWPOcz8pTvZ6,,Godagama New Fuel Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.8517716,80.0340185,"6.8517716,80.0340185",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIpIgou5Qry03A8,,Tharanga Mortors - Gurudeniya,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.2620524,80.7089129,"7.2620524,80.7089129",,,9477 326 0485,,,,,30/9/2025 3:22pm,Sri Lanka,
recipvsAPj5IC1X3m,,Sittamgallena Raja Maha Viharaya,Warapitiya village which is nestled in the Rammalkanda mountain range’s foothills is home to an ancient cave temple named Rammalkanda mountain range. Although it has been in existence since the 1st century BC this cave temple received attention again in the 11th century as it is said to be where prince Vijayabahu spent 18 years building an army to take back land lost to invaders from South India.,Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.21971920,80.63490240,"6.21971920,80.63490240",,,,,"5667,5668","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recipvsAPj5IC1X3m_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recipvsAPj5IC1X3m_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recipvu3wnszzPfLz,,Maco Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.0586028,80.218382,"6.0586028,80.218382",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIQAPvrdlMQJ4YL,,Maviddapuram Kanthaswamy Kovil,The original Maviddapuram Kanthaswamy Kovil was built on an area of red soil in the Jaffna District in the 8th century. Unfortunately the Portuguese destroyed that temple but it was rebuilt again later by the British.,Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,9.80109460,80.03573860,"9.80109460,80.03573860",,,,,"4955,4956","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIQAPvrdlMQJ4YL_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIQAPvrdlMQJ4YL_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reciRcbFeVnvvdhHo,,Lanka IOC Fuel Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.9254786,79.9128972,"6.9254786,79.9128972",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recISjSbcTxsZceWT,,Fuel Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.5944691,79.9589148,"6.5944691,79.9589148",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recitljDCdEQJ3Ab3,,Shalika Motors,Closed on Mondays and Poya days ( make a call on mention days he will visit the customer location)  Phone Number - 718850210,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.0890201,80.6474617,"6.0890201,80.6474617",,,412286346,,,,,30/9/2025 3:22pm,Sri Lanka,
recITtWyIMX32utOr,,Zephyr Restaurant & Bar Mirissa,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,5.9431872,80.4618168,"5.9431872,80.4618168",,,,,,,,10/11/2024 11:38am,Sri Lanka,
reciuH5qWx3Up1NGu,,Katuwannawa Asanagharaya,"Before the Buddha statues started to appear in Sri Lanka in the 2nd century, stone slabs with a footprint of Buddha carved in it would represent him at places of worship. These stone slabs would be protected in structures called Asanaghara but Katuwannawa Asanagharaya is one of the few that still remains in Sri Lanka today.",Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.72255339,80.28669440,"7.72255339,80.28669440",,,,,"5669,5670","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciuH5qWx3Up1NGu_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciuH5qWx3Up1NGu_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reciuOTsQkip5qJre,,Maniyangama Raja Maha Viharaya,To reach the Maniyangama Raja Maha Viharaya you will need to drive up a road which twists and turns as it weaves its way through thick green foliage. The origins of this temple are believed to date back to the 1st century BC however the murals in the shrine room are from the much later Kandyan period.,Makara - Zone 1,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.92411880,80.25776720,"6.92411880,80.25776720",,,,,"5671,5672","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciuOTsQkip5qJre_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciuOTsQkip5qJre_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reciV335SUvOsO7sF,,Dolce Vita,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,7.2395606,79.8413895,"7.2395606,79.8413895",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recivjVbnPlwsrKhk,,Yatawatta Biso Ella Falls,"Yatawatta Biso Ella Falls is a 4 meter high waterfall located in the Selagama Tea Estate within the Matale District of Sri Lanka. This waterfall allows a wall of water to flow over it so thin that it almost seems to disappear near the bottom, providing a sort of mystical environment.",Kaliya - Zone 3,4,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,7.60483530,80.58719650,"7.60483530,80.58719650",,,,,"5673,5674","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recivjVbnPlwsrKhk_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recivjVbnPlwsrKhk_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reciwNAwFjXuwkurn,,Laugfs Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.2043894,79.8521693,"7.2043894,79.8521693",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIy57JI4cSEcEXJ,,Mayadunne Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,8.3537287,80.4325617,"8.3537287,80.4325617",,,,,,,,10/11/2024 11:38am,Sri Lanka,
reciYxXCjL5u5nsmE,,Wilandagoda Aranya and Archeological Site,"4kms from Wilpattu’s southern border an electric fence separates a village from the jungle, ensuring no wild elephants trespass. From there it is only about another 700 meters to the Wilandagoda Aranya and Archeological Site. Although no one is said to have seen all, there are as many as 64 caves at this site but even spending all day there a visitor would be hard pushed to see more than 30.",Kaliya - Zone 3,4,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,8.19778589,79.99129727,"8.19778589,79.99129727",,,,,"5658,5659","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciYxXCjL5u5nsmE_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciYxXCjL5u5nsmE_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recIz5G3aX0WNci6a,,Kulumiwakada Ruins,"The ancient Kiralagala Aramic Complex is known to have been a huge site but due to the area being taken over by Muslims who turned a lot of the region into paddy fields, exact proportions are not known. The Kulumiwakada Ruins however which are currently being excavated is thought to have been a part of the complex and that lies 4kms from the main site.",Makara - Zone 1,4,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,8.53804540,80.74746070,"8.53804540,80.74746070",,,,,"4964,4965","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIz5G3aX0WNci6a_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIz5G3aX0WNci6a_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reciZ7uuAYlS5d5K4,,IOC Fuel Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.4412844,80.0173511,"6.4412844,80.0173511",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recIZil29gNPCMKRG,,Seruwila Rajamaha Viharaya,"The Seruwila Rajamaha Viharaya is accessible via two routes, one is a 45kms drive through dense forests and the other starts with a boat trip and then just another 16kms by road. The site is a large complex however and includes some restorations, such as to the 2nd century stupa which was restored in the 1920s.",Makara - Zone 1,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,8.37060060,81.32010170,"8.37060060,81.32010170",,,,,"4957,4958","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIZil29gNPCMKRG_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recIZil29gNPCMKRG_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recizjaIISqDGp7sK,,Polambegoda Sri Sudarshanarma Tampita Viharaya,"Tampita Viharaya are built on wooden platforms sat atop stone pillars and were a very popular feature at temples built in the Kandyan Era. The one at the Polambegoda Sri Sudarshanarma Tampita Viharaya which was originally built in 1769 is a perfect example of how they once looked as it has been restored twice, once in 1982 and then again in 2014.",Makara - Zone 1,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.19789480,80.45794950,"7.19789480,80.45794950",,,,,"5675,5676","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recizjaIISqDGp7sK_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recizjaIISqDGp7sK_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
reciZRIsHzF5IGbJu,,Round Island Lighthouse,"Now no longer open and only accessible by boat, the Round Island Lighthouse (Kevuliya lighthouse) was positioned in the Bay of Trincomalee, on a small rocky island, as 1 of 3 lighthouses navigating the ships into its harbor during British rule.",Makara - Zone 1,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,8.51293417,81.22594977,"8.51293417,81.22594977",,,,,"5660,5661","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciZRIsHzF5IGbJu_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/reciZRIsHzF5IGbJu_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recIZyWi4Urspd6cH,,Roys Villa,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,7.9275574,80.7212066,"7.9275574,80.7212066",,,,,,,,10/11/2024 11:38am,Sri Lanka,
